Location UID,dir,Count,Vehicle Type,Pole ID,Node ID,dates,times
zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,14:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,14:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,14:00
hsq9n5wxk0ll7kno40l,W,70,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,14:00
hsq9n5wxk0ll7kno40l,E,85,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,14:00
hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,14:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,14:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,14:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,14:00
sz02oh1pc8l7f44oql,W,153,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,15:00
sz02oh1pc8l7f44oql,E,188,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,15:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,15:00
sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,15:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,15:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,15:00
zmtiez2quapl7f4qc8q,E,71,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,15:00
zmtiez2quapl7f4qc8q,W,78,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,15:00
zmtiez2quapl7f4qc8q,E,3,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,15:00
zmtiez2quapl7f4qc8q,W,4,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,15:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,15:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,15:00
hsq9n5wxk0ll7kno40l,W,74,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,15:00
hsq9n5wxk0ll7kno40l,E,82,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,15:00
hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,15:00
hsq9n5wxk0ll7kno40l,E,3,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,15:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,15:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,15:00
sz02oh1pc8l7f44oql,W,204,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,16:00
sz02oh1pc8l7f44oql,E,271,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,16:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,16:00
sz02oh1pc8l7f44oql,E,5,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,16:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,16:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,16:00
zmtiez2quapl7f4qc8q,E,132,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,16:00
zmtiez2quapl7f4qc8q,W,96,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,16:00
zmtiez2quapl7f4qc8q,E,9,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,16:00
zmtiez2quapl7f4qc8q,W,10,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,16:00
zmtiez2quapl7f4qc8q,E,1,bus,GRR_03_ai,947bbe40124b,10/10/2022,16:00
zmtiez2quapl7f4qc8q,W,5,bus,GRR_03_ai,947bbe40124b,10/10/2022,16:00
hsq9n5wxk0ll7kno40l,W,103,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,16:00
hsq9n5wxk0ll7kno40l,E,130,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,16:00
hsq9n5wxk0ll7kno40l,W,3,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,16:00
hsq9n5wxk0ll7kno40l,E,10,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,16:00
hsq9n5wxk0ll7kno40l,W,2,bus,GRR_02_ai,947bbe4010b6,10/10/2022,16:00
hsq9n5wxk0ll7kno40l,E,2,bus,GRR_02_ai,947bbe4010b6,10/10/2022,16:00
sz02oh1pc8l7f44oql,W,179,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,17:00
sz02oh1pc8l7f44oql,E,206,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,17:00
sz02oh1pc8l7f44oql,W,1,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,17:00
sz02oh1pc8l7f44oql,E,2,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,17:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,17:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,17:00
zmtiez2quapl7f4qc8q,E,164,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,17:00
zmtiez2quapl7f4qc8q,W,86,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,17:00
zmtiez2quapl7f4qc8q,E,1,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,17:00
zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,17:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,17:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,17:00
hsq9n5wxk0ll7kno40l,W,102,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,17:00
hsq9n5wxk0ll7kno40l,E,141,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,17:00
hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,17:00
hsq9n5wxk0ll7kno40l,E,2,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,17:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,17:00
hsq9n5wxk0ll7kno40l,E,1,bus,GRR_02_ai,947bbe4010b6,10/10/2022,17:00
sz02oh1pc8l7f44oql,W,123,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,18:00
sz02oh1pc8l7f44oql,E,170,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,18:00
sz02oh1pc8l7f44oql,W,1,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,18:00
sz02oh1pc8l7f44oql,E,3,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,18:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,18:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,18:00
zmtiez2quapl7f4qc8q,E,92,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,18:00
zmtiez2quapl7f4qc8q,W,103,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,18:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,18:00
zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,18:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,18:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,18:00
hsq9n5wxk0ll7kno40l,W,99,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,18:00
hsq9n5wxk0ll7kno40l,E,123,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,18:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,18:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,18:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,18:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,18:00
sz02oh1pc8l7f44oql,W,100,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,19:00
sz02oh1pc8l7f44oql,E,130,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,19:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,19:00
sz02oh1pc8l7f44oql,E,2,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,19:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,19:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,19:00
zmtiez2quapl7f4qc8q,E,77,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,19:00
zmtiez2quapl7f4qc8q,W,65,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,19:00
zmtiez2quapl7f4qc8q,E,1,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,19:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,19:00
zmtiez2quapl7f4qc8q,E,1,bus,GRR_03_ai,947bbe40124b,10/10/2022,19:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,19:00
hsq9n5wxk0ll7kno40l,W,60,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,19:00
hsq9n5wxk0ll7kno40l,E,88,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,19:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,19:00
hsq9n5wxk0ll7kno40l,E,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,19:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,19:00
hsq9n5wxk0ll7kno40l,E,1,bus,GRR_02_ai,947bbe4010b6,10/10/2022,19:00
sz02oh1pc8l7f44oql,W,49,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,20:00
sz02oh1pc8l7f44oql,E,74,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,20:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,20:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,20:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,20:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,20:00
zmtiez2quapl7f4qc8q,E,32,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,20:00
zmtiez2quapl7f4qc8q,W,44,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,20:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,20:00
zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,20:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,20:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,20:00
hsq9n5wxk0ll7kno40l,W,45,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,20:00
hsq9n5wxk0ll7kno40l,E,31,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,20:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,20:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,20:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,20:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,20:00
sz02oh1pc8l7f44oql,W,26,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,21:00
sz02oh1pc8l7f44oql,E,39,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,21:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,21:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,21:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,21:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,21:00
zmtiez2quapl7f4qc8q,E,24,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,21:00
zmtiez2quapl7f4qc8q,W,26,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,21:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,21:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,21:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,21:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,21:00
hsq9n5wxk0ll7kno40l,W,21,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,21:00
hsq9n5wxk0ll7kno40l,E,19,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,21:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,21:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,21:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,21:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,21:00
sz02oh1pc8l7f44oql,W,14,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,22:00
sz02oh1pc8l7f44oql,E,18,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,22:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,22:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,22:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,22:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,22:00
zmtiez2quapl7f4qc8q,E,13,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,22:00
zmtiez2quapl7f4qc8q,W,17,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,22:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,22:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,22:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,22:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,22:00
hsq9n5wxk0ll7kno40l,W,15,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,22:00
hsq9n5wxk0ll7kno40l,E,7,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,22:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,22:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,22:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,22:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,22:00
sz02oh1pc8l7f44oql,W,3,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,23:00
sz02oh1pc8l7f44oql,E,11,small_vehicle,GRR_01_ai,947bbe401250,10/10/2022,23:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,23:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/10/2022,23:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/10/2022,23:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/10/2022,23:00
zmtiez2quapl7f4qc8q,E,2,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,23:00
zmtiez2quapl7f4qc8q,W,8,small_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,23:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,23:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/10/2022,23:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,23:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/10/2022,23:00
hsq9n5wxk0ll7kno40l,W,14,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,23:00
hsq9n5wxk0ll7kno40l,E,4,small_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,23:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,23:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/10/2022,23:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,23:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/10/2022,23:00
sz02oh1pc8l7f44oql,W,1,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,0:00
sz02oh1pc8l7f44oql,E,2,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,0:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,0:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,0:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/11/2022,0:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/11/2022,0:00
zmtiez2quapl7f4qc8q,E,2,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,0:00
zmtiez2quapl7f4qc8q,W,4,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,0:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,0:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,0:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,0:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,0:00
hsq9n5wxk0ll7kno40l,W,4,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,0:00
hsq9n5wxk0ll7kno40l,E,3,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,0:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,0:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,0:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,0:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,0:00
sz02oh1pc8l7f44oql,W,2,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,1:00
sz02oh1pc8l7f44oql,E,2,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,1:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,1:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,1:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/11/2022,1:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/11/2022,1:00
zmtiez2quapl7f4qc8q,E,0,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,1:00
zmtiez2quapl7f4qc8q,W,3,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,1:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,1:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,1:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,1:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,1:00
hsq9n5wxk0ll7kno40l,W,3,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,1:00
hsq9n5wxk0ll7kno40l,E,0,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,1:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,1:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,1:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,1:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,1:00
sz02oh1pc8l7f44oql,W,2,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,2:00
sz02oh1pc8l7f44oql,E,1,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,2:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,2:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,2:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/11/2022,2:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/11/2022,2:00
zmtiez2quapl7f4qc8q,E,1,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,2:00
zmtiez2quapl7f4qc8q,W,2,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,2:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,2:00
zmtiez2quapl7f4qc8q,W,1,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,2:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,2:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,2:00
hsq9n5wxk0ll7kno40l,W,3,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,2:00
hsq9n5wxk0ll7kno40l,E,1,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,2:00
hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,2:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,2:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,2:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,2:00
sz02oh1pc8l7f44oql,W,0,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,3:00
sz02oh1pc8l7f44oql,E,0,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,3:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,3:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,3:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/11/2022,3:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/11/2022,3:00
zmtiez2quapl7f4qc8q,E,3,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,3:00
zmtiez2quapl7f4qc8q,W,2,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,3:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,3:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,3:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,3:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,3:00
hsq9n5wxk0ll7kno40l,W,2,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,3:00
hsq9n5wxk0ll7kno40l,E,3,small_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,3:00
hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,3:00
hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6,10/11/2022,3:00
hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,3:00
hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6,10/11/2022,3:00
sz02oh1pc8l7f44oql,W,0,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,4:00
sz02oh1pc8l7f44oql,E,1,small_vehicle,GRR_01_ai,947bbe401250,10/11/2022,4:00
sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,4:00
sz02oh1pc8l7f44oql,E,0,large_vehicle,GRR_01_ai,947bbe401250,10/11/2022,4:00
sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250,10/11/2022,4:00
sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250,10/11/2022,4:00
zmtiez2quapl7f4qc8q,E,1,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,4:00
zmtiez2quapl7f4qc8q,W,4,small_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,4:00
zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,4:00
zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b,10/11/2022,4:00
zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,4:00
zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b,10/11/2022,4:00
