Time,Location UID,dir,Count,Vehicle Type,Pole ID,Node ID
2022-10-29 12:00,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6
2022-10-29 12:00,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6
2022-10-29 13:00,sz02oh1pc8l7f44oql,W,108,small_vehicle,GRR_01_ai,947bbe401250
2022-10-29 13:00,sz02oh1pc8l7f44oql,E,152,small_vehicle,GRR_01_ai,947bbe401250
2022-10-29 13:00,sz02oh1pc8l7f44oql,W,1,large_vehicle,GRR_01_ai,947bbe401250
2022-10-29 13:00,sz02oh1pc8l7f44oql,E,1,large_vehicle,GRR_01_ai,947bbe401250
2022-10-29 13:00,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250
2022-10-29 13:00,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250
2022-10-29 13:00,zmtiez2quapl7f4qc8q,E,55,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 13:00,zmtiez2quapl7f4qc8q,W,61,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 13:00,zmtiez2quapl7f4qc8q,E,0,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 13:00,zmtiez2quapl7f4qc8q,W,2,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 13:00,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b
2022-10-29 13:00,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b
2022-10-29 13:00,hsq9n5wxk0ll7kno40l,W,59,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 13:00,hsq9n5wxk0ll7kno40l,E,60,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 13:00,hsq9n5wxk0ll7kno40l,W,1,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 13:00,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 13:00,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6
2022-10-29 13:00,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6
2022-10-29 14:00,sz02oh1pc8l7f44oql,W,138,small_vehicle,GRR_01_ai,947bbe401250
2022-10-29 14:00,sz02oh1pc8l7f44oql,E,162,small_vehicle,GRR_01_ai,947bbe401250
2022-10-29 14:00,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250
2022-10-29 14:00,sz02oh1pc8l7f44oql,E,2,large_vehicle,GRR_01_ai,947bbe401250
2022-10-29 14:00,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250
2022-10-29 14:00,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250
2022-10-29 14:00,zmtiez2quapl7f4qc8q,E,71,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 14:00,zmtiez2quapl7f4qc8q,W,77,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 14:00,zmtiez2quapl7f4qc8q,E,1,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 14:00,zmtiez2quapl7f4qc8q,W,0,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-29 14:00,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b
2022-10-29 14:00,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b
2022-10-29 14:00,hsq9n5wxk0ll7kno40l,W,80,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 14:00,hsq9n5wxk0ll7kno40l,E,67,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 14:00,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 14:00,hsq9n5wxk0ll7kno40l,E,2,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-29 14:00,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6
2022-10-29 14:00,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6
2022-10-29 15:00,sz02oh1pc8l7f44oql,W,96,small_vehicle,GRR_01_ai,947bbe401250
2022-10-29 15:00,sz02oh1pc8l7f44oql,E,146,small_vehicle,GRR_01_ai,947bbe401250
