Time,Location UID,dir,Count,Vehicle Type,Pole ID,Node ID
2022-10-10 07:00,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b
2022-10-10 07:00,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b
2022-10-10 07:00,hsq9n5wxk0ll7kno40l,W,37,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 07:00,hsq9n5wxk0ll7kno40l,E,23,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 07:00,hsq9n5wxk0ll7kno40l,W,0,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 07:00,hsq9n5wxk0ll7kno40l,E,0,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 07:00,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6
2022-10-10 07:00,hsq9n5wxk0ll7kno40l,E,0,bus,GRR_02_ai,947bbe4010b6
2022-10-10 08:00,sz02oh1pc8l7f44oql,W,110,small_vehicle,GRR_01_ai,947bbe401250
2022-10-10 08:00,sz02oh1pc8l7f44oql,E,101,small_vehicle,GRR_01_ai,947bbe401250
2022-10-10 08:00,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250
2022-10-10 08:00,sz02oh1pc8l7f44oql,E,5,large_vehicle,GRR_01_ai,947bbe401250
2022-10-10 08:00,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250
2022-10-10 08:00,sz02oh1pc8l7f44oql,E,2,bus,GRR_01_ai,947bbe401250
2022-10-10 08:00,zmtiez2quapl7f4qc8q,E,52,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 08:00,zmtiez2quapl7f4qc8q,W,85,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 08:00,zmtiez2quapl7f4qc8q,E,5,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 08:00,zmtiez2quapl7f4qc8q,W,4,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 08:00,zmtiez2quapl7f4qc8q,E,4,bus,GRR_03_ai,947bbe40124b
2022-10-10 08:00,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b
2022-10-10 08:00,hsq9n5wxk0ll7kno40l,W,101,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 08:00,hsq9n5wxk0ll7kno40l,E,46,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 08:00,hsq9n5wxk0ll7kno40l,W,2,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 08:00,hsq9n5wxk0ll7kno40l,E,5,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 08:00,hsq9n5wxk0ll7kno40l,W,0,bus,GRR_02_ai,947bbe4010b6
2022-10-10 08:00,hsq9n5wxk0ll7kno40l,E,2,bus,GRR_02_ai,947bbe4010b6
2022-10-10 09:00,sz02oh1pc8l7f44oql,W,161,small_vehicle,GRR_01_ai,947bbe401250
2022-10-10 09:00,sz02oh1pc8l7f44oql,E,156,small_vehicle,GRR_01_ai,947bbe401250
2022-10-10 09:00,sz02oh1pc8l7f44oql,W,0,large_vehicle,GRR_01_ai,947bbe401250
2022-10-10 09:00,sz02oh1pc8l7f44oql,E,6,large_vehicle,GRR_01_ai,947bbe401250
2022-10-10 09:00,sz02oh1pc8l7f44oql,W,0,bus,GRR_01_ai,947bbe401250
2022-10-10 09:00,sz02oh1pc8l7f44oql,E,0,bus,GRR_01_ai,947bbe401250
2022-10-10 09:00,zmtiez2quapl7f4qc8q,E,83,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 09:00,zmtiez2quapl7f4qc8q,W,91,small_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 09:00,zmtiez2quapl7f4qc8q,E,4,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 09:00,zmtiez2quapl7f4qc8q,W,5,large_vehicle,GRR_03_ai,947bbe40124b
2022-10-10 09:00,zmtiez2quapl7f4qc8q,E,0,bus,GRR_03_ai,947bbe40124b
2022-10-10 09:00,zmtiez2quapl7f4qc8q,W,0,bus,GRR_03_ai,947bbe40124b
2022-10-10 09:00,hsq9n5wxk0ll7kno40l,W,104,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 09:00,hsq9n5wxk0ll7kno40l,E,74,small_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 09:00,hsq9n5wxk0ll7kno40l,W,3,large_vehicle,GRR_02_ai,947bbe4010b6
2022-10-10 09:00,hsq9n5wxk0ll7kno40l,E,3,large_vehicle,GRR_02_ai,947bbe4010b6
